primerid	Pr(>Chisq)	coef	FDR	gene_name	signif	diff_exp	prop_exp_X	prop_exp_Y	prop_exp_raw_X	prop_exp_raw_Y
DRAM2	0.5995295652507797	0.0019002262879388	1.0	DRAM2		No-significant				
MIR99AHG	0.5995541886908662	0.0047446774574137	1.0	MIR99AHG		No-significant				
MIR3681HG	0.5996894363986768	-0.0425864596663364	1.0	MIR3681HG		No-significant				
ATRIP-TREX1	0.5999214465434108	0.0104580674893571	1.0	ATRIP-TREX1		No-significant				
ATRIP	0.5999214465434108	0.0104580674893571	1.0	ATRIP		No-significant				
TRPC3	0.5999416108524077	0.0058715246781896	1.0	TRPC3		No-significant				
HMGXB3	0.5999515140986179	-0.0710829938752979	1.0	HMGXB3		No-significant				
GPR176-DT	0.5999540358207373	-0.0359910636225899	1.0	GPR176-DT		No-significant				
PPP1R14C	0.6000711984267164	-0.017427164474922	1.0	PPP1R14C		No-significant				
CLCN3	0.6001006123516782	-0.0416406901541912	1.0	CLCN3		No-significant				
LOC101929050	0.6001048856348187	-0.0135511783402256	1.0	LOC101929050		No-significant				
GMCL2	0.6001518446295635	-0.0072216730892116	1.0	GMCL2		No-significant				
TPGS2	0.6002119117850718	-0.0014955458146722	1.0	TPGS2		No-significant				
LIPF	0.6002237461671666	-0.1918424368960042	1.0	LIPF		No-significant				
MORC1-AS1	0.6002549087379268	0.0001627744501354	1.0	MORC1-AS1		No-significant				
TM4SF1-AS1	0.6003021314881127	-0.00221302579026	1.0	TM4SF1-AS1		No-significant				
LOC101929662	0.6003647111923616	-8.864783671815977e-08	1.0	LOC101929662		No-significant				
MRLN	0.6003731004634266	-0.0124086232495927	1.0	MRLN		No-significant				
TMEM130	0.600375977972975	0.0012868287733593	1.0	TMEM130		No-significant				
SCCPDH	0.6004311183775872	-0.0023383171193757	1.0	SCCPDH		No-significant				
NANS	0.6004761981153094	-0.0166393171945327	1.0	NANS		No-significant				
IL17RC	0.6005066485095935	0.0023219340723474	1.0	IL17RC		No-significant				
LOC105374323	0.6005105270577846	-4.45169571859183e-05	1.0	LOC105374323		No-significant				
SMC1B	0.6005564804734103	0.0488035705525802	1.0	SMC1B		No-significant				
LOC107984311	0.6006297290482837	0.0375562229468508	1.0	LOC107984311		No-significant				
CDC42	0.6006703297643361	0.0142808810593758	1.0	CDC42		No-significant				
KLK12	0.6006881871127615	-0.0700649067942612	1.0	KLK12		No-significant				
AATK	0.6006952064265136	0.0043224666828982	1.0	AATK		No-significant				
RCCD1-AS1	0.6007634543721976	-0.1115868392552826	1.0	RCCD1-AS1		No-significant				
LOC105370165	0.6007726334436597	0.0273241713645334	1.0	LOC105370165		No-significant				
MITD1	0.6007743967600212	-0.0001977447089983	1.0	MITD1		No-significant				
OCIAD1-AS1	0.6008043522973195	0.0075075622741385	1.0	OCIAD1-AS1		No-significant				
ZNF473	0.6008235463769095	-0.0158079632110944	1.0	ZNF473		No-significant				
SNHG21	0.600823547740056	-0.0006372255140779	1.0	SNHG21		No-significant				
LINC01612	0.6011501209515466	-0.0059517884732842	1.0	LINC01612		No-significant				
MMAB	0.6012442834068108	-7.678011419439594e-05	1.0	MMAB		No-significant				
SCAMP4	0.6012793753475076	0.0349867653818676	1.0	SCAMP4		No-significant				
LOC149684	0.6013080736759238	0.0014669478266941	1.0	LOC149684		No-significant				
RNF213	0.6013319534366227	0.033086005302026	1.0	RNF213		No-significant				
HNMT	0.6013612576345762	0.0009101867468883	1.0	HNMT		No-significant				
JRK	0.6013621699019321	0.076342045431589	1.0	JRK		No-significant				
MFSD2A	0.6014389936165521	0.0037855375100649	1.0	MFSD2A		No-significant				
ADCY5	0.6014409537284576	0.0004890783757782	1.0	ADCY5		No-significant				
LOC105378313	0.6015393858156959	0.0042726240578858	1.0	LOC105378313		No-significant				
MYLK	0.6015452031527109	-0.0118061977335417	1.0	MYLK		No-significant				
NR3C2	0.6015842949903892	0.0037882376183466	1.0	NR3C2		No-significant				
LOC101927588	0.6016212713756508	-0.0243629863222259	1.0	LOC101927588		No-significant				
ARHGAP11B-DT	0.601733134708943	-0.0034913684747889	1.0	ARHGAP11B-DT		No-significant				
TMEM9B	0.6017713778129222	0.0219480771258145	1.0	TMEM9B		No-significant				
PLBD1	0.6018321236441786	-0.0074723190925727	1.0	PLBD1		No-significant				
LOC105379154	0.6018461528188264	0.0503531159142373	1.0	LOC105379154		No-significant				
SNAI3-AS1	0.6019966149235061	-0.0196241327140877	1.0	SNAI3-AS1		No-significant				
GNA15	0.602016760418856	-0.0093626300403061	1.0	GNA15		No-significant				
JOSD2	0.6020439792489898	0.0296491076742639	1.0	JOSD2		No-significant				
SLX4	0.602048067521967	0.0275396841014427	1.0	SLX4		No-significant				
EEF2KMT	0.602071933702929	0.0201793166651381	1.0	EEF2KMT		No-significant				
FYN	0.602078306206087	0.0099666375763836	1.0	FYN		No-significant				
LOC105371356	0.6020879548808798	0.0739134564943929	1.0	LOC105371356		No-significant				
B3GNT2	0.6021031874159256	-0.0002579925321604	1.0	B3GNT2		No-significant				
LINC01880	0.6021065773627908	-0.0011700566614323	1.0	LINC01880		No-significant				
FAM89B	0.6021478535113636	0.0026441699770842	1.0	FAM89B		No-significant				
PCDHB7	0.6021600433233302	-0.0163598394848361	1.0	PCDHB7		No-significant				
LOC107984892	0.602162837075927	0.0007982391866938	1.0	LOC107984892		No-significant				
LOC105369552	0.6021751785189221	-0.0086447139838718	1.0	LOC105369552		No-significant				
LOC107986298	0.60220930156067	0.0425568383035745	1.0	LOC107986298		No-significant				
LOC105376589	0.6022447519136497	0.1482097840402962	1.0	LOC105376589		No-significant				
KDR	0.602245652568564	-0.0004023012029117	1.0	KDR		No-significant				
POLE	0.6022659734233862	0.0194861850200459	1.0	POLE		No-significant				
DDX58	0.6022759722655924	-0.0101880617578715	1.0	DDX58		No-significant				
CLEC9A	0.6022777933545818	0.015249053402338	1.0	CLEC9A		No-significant				
ODAPH	0.6023806080710278	0.009074564242462	1.0	ODAPH		No-significant				
CBX2	0.6024282890000725	0.0005956365065398	1.0	CBX2		No-significant				
LOC105372625	0.602442620586429	-0.0006810771697239	1.0	LOC105372625		No-significant				
BRCC3	0.6025779380104554	0.0098924016301056	1.0	BRCC3		No-significant				
DUSP15	0.602604508822551	-0.0310228163972451	1.0	DUSP15		No-significant				
PLA2G2A	0.6026557138755442	-0.0074322314345127	1.0	PLA2G2A		No-significant				
RNF213-AS1	0.602676422451199	0.0394906667624525	1.0	RNF213-AS1		No-significant				
PRTFDC1	0.6026830266768473	0.118108981334113	1.0	PRTFDC1		No-significant				
NSG1	0.6026922317552471	-0.0001059403799951	1.0	NSG1		No-significant				
HAUS3	0.6027277904861053	-0.0009006680750055	1.0	HAUS3		No-significant				
LINC01258	0.6027724715775785	-0.037607545780649	1.0	LINC01258		No-significant				
LRRC34	0.60287742872459	-0.0201633798302528	1.0	LRRC34		No-significant				
TCEA2	0.6029467434584822	0.0483262809939021	1.0	TCEA2		No-significant				
IFT22	0.6029593079854849	-0.0073039842545504	1.0	IFT22		No-significant				
ZBED3-AS1	0.6029867468976267	-8.161409879928559e-05	1.0	ZBED3-AS1		No-significant				
LOC105375025	0.6029894509511724	-0.0215978706080944	1.0	LOC105375025		No-significant				
LINC01483	0.603107075364075	0.0037014427739352	1.0	LINC01483		No-significant				
NKRF	0.6031094084617233	0.008231416216017	1.0	NKRF		No-significant				
LOC101927418	0.6031338444797449	-0.0137174840525899	1.0	LOC101927418		No-significant				
CEP350	0.6032841623815279	0.0072480254754334	1.0	CEP350		No-significant				
WDR61	0.6033741164820209	0.0895454756397417	1.0	WDR61		No-significant				
TTLL5	0.6033779689075063	0.0091720626602121	1.0	TTLL5		No-significant				
GARS1	0.6034432076930207	-0.0208720909893549	1.0	GARS1		No-significant				
STAR	0.6035574068821784	0.0011911655399173	1.0	STAR		No-significant				
LOC107986700	0.6036061381999255	-0.0210916913087538	1.0	LOC107986700		No-significant				
LOC105374343	0.6036130673010193	-1.328899530231849e-06	1.0	LOC105374343		No-significant				
TRMO	0.6036352033809124	-0.0019056078608002	1.0	TRMO		No-significant				
LINC01461	0.6036484603685569	0.0001579828138903	1.0	LINC01461		No-significant				
VPS35	0.6037159251395792	0.0149451820015204	1.0	VPS35		No-significant				
SEC63	0.6037513680189928	0.0343572066259648	1.0	SEC63		No-significant				
CPT1C	0.603773972488152	0.0692384680135185	1.0	CPT1C		No-significant				
ZNF776	0.6038187124817725	-0.1581074711405201	1.0	ZNF776		No-significant				
LOC105373622	0.6038635891725945	0.0248163343296669	1.0	LOC105373622		No-significant				
EVL	0.6038857625410365	0.016100084618268	1.0	EVL		No-significant				
LOC107986487	0.6038956744613785	0.013608492050929	1.0	LOC107986487		No-significant				
LOC105370516	0.6039136089988619	-0.0001401426644715	1.0	LOC105370516		No-significant				
LOC105378770	0.603935177552249	-0.0025739217718772	1.0	LOC105378770		No-significant				
ZFAND4	0.6039754626000592	-0.0109874624901207	1.0	ZFAND4		No-significant				
IRAG1-AS1	0.6040073092102086	-0.0657496572995188	1.0	IRAG1-AS1		No-significant				
SMIM11A	0.6040532919940701	0.001140094994915	1.0	SMIM11A		No-significant				
LOC112267871	0.6040560575384255	-0.0001400507453825	1.0	LOC112267871		No-significant				
LINC01790	0.6040852934660325	-0.0045069110561637	1.0	LINC01790		No-significant				
C9orf131	0.6041339860173768	-0.0341232934840302	1.0	C9orf131		No-significant				
EIF4ENIF1	0.6041370636559635	-0.0496708310099537	1.0	EIF4ENIF1		No-significant				
LOC105373911	0.6041735676948486	0.0003925753321333	1.0	LOC105373911		No-significant				
LOC105369832	0.6042539145560485	0.0002603045623315	1.0	LOC105369832		No-significant				
LINC02219	0.6043494309827449	-0.0004253937513522	1.0	LINC02219		No-significant				
LOC105376410	0.6043555637844865	0.0005107521797437	1.0	LOC105376410		No-significant				
BCAS1	0.6043672844107753	-0.0230800122257799	1.0	BCAS1		No-significant				
PRKX	0.6044525545482455	0.0208425722902357	1.0	PRKX		No-significant				
PSMB1	0.6045866121650697	0.0091720509569693	1.0	PSMB1		No-significant				
GPR180	0.6046140967573402	-1.3345730974052772e-05	1.0	GPR180		No-significant				
BTBD9-AS1	0.6046235100192482	0.1269833444087546	1.0	BTBD9-AS1		No-significant				
UTP25	0.6046662950931465	-0.0137207245113224	1.0	UTP25		No-significant				
LINC02186	0.604683985539496	1.6074023735488483e-09	1.0	LINC02186		No-significant				
NR2E1	0.6046859863988487	-0.0005777495410014	1.0	NR2E1		No-significant				
ERAP2	0.6047062917574675	0.0009233450615465	1.0	ERAP2		No-significant				
ERICH1	0.6047405420957288	-0.0021242574339709	1.0	ERICH1		No-significant				
BRCA2	0.6048594162606611	0.0601779146009941	1.0	BRCA2		No-significant				
HYAL1	0.6049958158783331	0.0097008915340195	1.0	HYAL1		No-significant				
FBXO28	0.6050309754813351	0.0904140797595164	1.0	FBXO28		No-significant				
LOC105373030	0.6050399330756114	0.0048981140218156	1.0	LOC105373030		No-significant				
VPS4A	0.6050634036781303	0.0271808319638468	1.0	VPS4A		No-significant				
LOC105378956	0.6051312421461751	-7.756045640097685e-06	1.0	LOC105378956		No-significant				
LOC102724849	0.6052107215599678	0.0763684727033623	1.0	LOC102724849		No-significant				
LOC105371316	0.6052946137116357	-0.1287996849829833	1.0	LOC105371316		No-significant				
RBFA	0.6053957191675188	-0.0629649474661844	1.0	RBFA		No-significant				
LOC107986421	0.6054158484895477	0.0911171800844988	1.0	LOC107986421		No-significant				
LINC01949	0.6054316027003543	-0.0010160310973	1.0	LINC01949		No-significant				
LOC105378719	0.6054323937449748	-1.3804533773141011e-06	1.0	LOC105378719		No-significant				
USP13	0.6054365413237438	0.0130003374049356	1.0	USP13		No-significant				
LOC105372435	0.6054517798167938	-0.0228258738975972	1.0	LOC105372435		No-significant				
LCMT1	0.6054621084921907	0.0160476282311976	1.0	LCMT1		No-significant				
MRPS9	0.6054924614623516	-0.1012417676693807	1.0	MRPS9		No-significant				
CMTM1	0.6055258600917606	0.014669169790741	1.0	CMTM1		No-significant				
NOP14-AS1	0.6055830679860909	0.0444906038878592	1.0	NOP14-AS1		No-significant				
LOC105374745	0.6056196619971318	0.0301627704339892	1.0	LOC105374745		No-significant				
TM2D3	0.6056536769379097	-0.0031981848000362	1.0	TM2D3		No-significant				
HNRNPU	0.6056652687272343	-0.0060892983813845	1.0	HNRNPU		No-significant				
RPL34-DT	0.6057105021915956	0.0242107005070367	1.0	RPL34-DT		No-significant				
PGBD1	0.6058459602154349	-0.0684783180263477	1.0	PGBD1		No-significant				
ZNF479	0.6058610094201701	-0.0002997443394751	1.0	ZNF479		No-significant				
LOC105377460	0.6059626289165317	0.0518115843100762	1.0	LOC105377460		No-significant				
HLA-DOB	0.6059792062800393	-0.0002531078892608	1.0	HLA-DOB		No-significant				
OSBPL6	0.6060977043707455	-0.0056342746664781	1.0	OSBPL6		No-significant				
LOC105374000	0.6063412804413661	-0.1705204596315884	1.0	LOC105374000		No-significant				
SLC6A12	0.6063564613585092	0.0042273089214422	1.0	SLC6A12		No-significant				
PLCD3	0.6063845811657335	2.724985066504684e-06	1.0	PLCD3		No-significant				
COPS7A	0.606386367809597	-0.0119753888158468	1.0	COPS7A		No-significant				
LINC01477	0.6064184747139664	-0.1822711624592205	1.0	LINC01477		No-significant				
HCG4B	0.6064472278768459	-8.308516448489319e-05	1.0	HCG4B		No-significant				
LOC105371427	0.6065385754120218	0.0417802231921681	1.0	LOC105371427		No-significant				
ASB5	0.6065576980321238	0.0001566446365659	1.0	ASB5		No-significant				
SIVA1	0.6065728660853056	0.0273641202808717	1.0	SIVA1		No-significant				
CAPN5	0.6065754257190321	0.002923257933485	1.0	CAPN5		No-significant				
CNPY2	0.6066902662960886	-0.0298270592966444	1.0	CNPY2		No-significant				
PKMYT1	0.606703227247649	-0.0401799839207737	1.0	PKMYT1		No-significant				
LINC01351	0.6067319813968918	0.0659674418202934	1.0	LINC01351		No-significant				
LOC101927702	0.6067686017778147	-0.0017327067763349	1.0	LOC101927702		No-significant				
CTD-2154B17.1	0.6068044289836175	-0.0047246156121659	1.0	CTD-2154B17.1		No-significant				
LOC100630923	0.6068147309984006	0.0159757022410616	1.0	LOC100630923		No-significant				
ARHGAP35	0.606829488767144	0.0042073315957525	1.0	ARHGAP35		No-significant				
GRB14	0.6068464111993389	-0.0018632467386168	1.0	GRB14		No-significant				
GAS7	0.6068699961535563	-0.0085142157459835	1.0	GAS7		No-significant				
ZNF561-AS1	0.6068834169776068	0.0118264183570577	1.0	ZNF561-AS1		No-significant				
LOC105372479	0.6068844058074179	0.1527165883876727	1.0	LOC105372479		No-significant				
MPZ	0.606893389898113	-9.492799307289632e-05	1.0	MPZ		No-significant				
LOC105372339	0.6070739952087598	-0.0001041337973345	1.0	LOC105372339		No-significant				
CDRT4	0.6071071948224849	-3.410525038808536e-05	1.0	CDRT4		No-significant				
LOC107986189	0.6071203344747311	-0.0068202961170975	1.0	LOC107986189		No-significant				
LOC105374833	0.6071227939347059	0.0003028588178583	1.0	LOC105374833		No-significant				
RESF1	0.6071364674105113	0.0984768870544546	1.0	RESF1		No-significant				
LOC107984919	0.6071548023283458	0.0061877386462688	1.0	LOC107984919		No-significant				
TMPRSS7	0.6072371107055294	0.1733069309594943	1.0	TMPRSS7		No-significant				
PITPNM1	0.6072696163396819	-0.069683256267212	1.0	PITPNM1		No-significant				
LOC107986453	0.6072995350663309	0.0092084823615121	1.0	LOC107986453		No-significant				
METTL26	0.6073931752631946	0.0146816371227867	1.0	METTL26		No-significant				
LINC00960	0.6074018148151447	-9.154833944701316e-07	1.0	LINC00960		No-significant				
LOC105369753	0.6074114840363508	0.0328323856027408	1.0	LOC105369753		No-significant				
EHBP1L1	0.6074205677967133	-0.0065823547457331	1.0	EHBP1L1		No-significant				
LOC105374942	0.6074227154588601	-1.2625442887881348e-06	1.0	LOC105374942		No-significant				
AFDN	0.6074520409088945	0.0139707565230164	1.0	AFDN		No-significant				
LINC02140	0.6074892098260336	-0.0019792725903824	1.0	LINC02140		No-significant				
ANKRD29	0.6075081469801527	0.0015409408629259	1.0	ANKRD29		No-significant				
UNC119	0.607517413862145	-0.0019096578071875	1.0	UNC119		No-significant				
TIGD3	0.6075251220299349	-0.0149422969752434	1.0	TIGD3		No-significant				
TPMT	0.6077436809927923	-0.0040200255034495	1.0	TPMT		No-significant				
LOC101927329	0.6077655002105997	0.0203764516856063	1.0	LOC101927329		No-significant				
RPL39L	0.6078489854021636	0.0390251593592396	1.0	RPL39L		No-significant				
PRDM16	0.6078835251084598	6.93457423284909e-05	1.0	PRDM16		No-significant				
C2orf72	0.6079061720547947	0.0011374883011914	1.0	C2orf72		No-significant				
ARHGAP5-AS1	0.6079298805171593	-0.006295318094148	1.0	ARHGAP5-AS1		No-significant				
MRPL52	0.608020433713121	0.0743442518598389	1.0	MRPL52		No-significant				
METTL16	0.608033600242221	-0.0435082575484525	1.0	METTL16		No-significant				
SMCO4	0.608081170321633	0.0019186994313207	1.0	SMCO4		No-significant				
ZNF366	0.6080876475469031	-0.0042922299968788	1.0	ZNF366		No-significant				
NBEA	0.6082669403977539	-0.0391606355135857	1.0	NBEA		No-significant				
METTL23	0.6082804710916373	0.0905856639758653	1.0	METTL23		No-significant				
LOC102724784	0.6082892563505808	-0.0028058867628092	1.0	LOC102724784		No-significant				
LOC102724319	0.6082951216212087	-0.0760780926956478	1.0	LOC102724319		No-significant				
PDE4C	0.6083055488589268	-0.0007695482230968	1.0	PDE4C		No-significant				
MAST3	0.6083185265673405	-0.0012972060239838	1.0	MAST3		No-significant				
DPF1	0.6083216598737263	5.380012133774672e-05	1.0	DPF1		No-significant				
AFG1L	0.6083328507938948	0.0515143496333834	1.0	AFG1L		No-significant				
SPSB3	0.6083343697019394	0.0002579091832618	1.0	SPSB3		No-significant				
TFCP2L1	0.6084231297104054	0.0061256372917334	1.0	TFCP2L1		No-significant				
ARHGEF37	0.6084752018279647	0.0008782828093871	1.0	ARHGEF37		No-significant				
LOC105369736	0.6085193782342481	0.1119539365869453	1.0	LOC105369736		No-significant				
DIP2A	0.6085363838958663	0.0324588134690489	1.0	DIP2A		No-significant				
CHST6	0.6085472771612772	-0.0002143547709441	1.0	CHST6		No-significant				
LINC02086	0.6085556603292133	-0.0039224405079801	1.0	LINC02086		No-significant				
RBP7	0.6085684759257671	0.0027146346336436	1.0	RBP7		No-significant				
CAPN7	0.6085781472542272	0.0129656154704132	1.0	CAPN7		No-significant				
ZSCAN26	0.6085800521787981	0.0791696821273835	1.0	ZSCAN26		No-significant				
TRAT1	0.6085826692453578	0.1483229377026302	1.0	TRAT1		No-significant				
SLC13A3	0.6085877328746226	-5.998738314492644e-05	1.0	SLC13A3		No-significant				
LOC105374746	0.6086243428450344	0.0784765351717901	1.0	LOC105374746		No-significant				
LOC105372915	0.6086292027032524	0.0675815870496691	1.0	LOC105372915		No-significant				
KCNJ4	0.6086764285304604	0.0024852533342225	1.0	KCNJ4		No-significant				
LOC105375027	0.6086875942850651	-0.0001694758869998	1.0	LOC105375027		No-significant				
SCN3B	0.6087362528766392	-0.0029042070092562	1.0	SCN3B		No-significant				
RBM12	0.6088455296850777	-0.0380472011246056	1.0	RBM12		No-significant				
LINC02714	0.6088887039731075	-0.1215062381017434	1.0	LINC02714		No-significant				
KLHL7	0.6089131783927919	-0.0033605281730021	1.0	KLHL7		No-significant				
SLC2A6	0.6089163025877693	2.6972885802279e-06	1.0	SLC2A6		No-significant				
LOC105379278	0.6090249713468077	-0.0071715587796984	1.0	LOC105379278		No-significant				
HDGFL2	0.6090605117993426	-0.0335661324434899	1.0	HDGFL2		No-significant				
LOC107985401	0.6090886090161222	-5.205758947491599e-07	1.0	LOC107985401		No-significant				
ZNF407-AS1	0.6091209926418542	0.1627002414069923	1.0	ZNF407-AS1		No-significant				
YJU2B	0.6092045274247588	0.0607265550066301	1.0	YJU2B		No-significant				
BCL6	0.6092552084444324	0.0291150945920119	1.0	BCL6		No-significant				
VSTM5	0.6092591599406892	0.0027030751836583	1.0	VSTM5		No-significant				
UPK1B	0.6093127823506308	-0.0150718915143742	1.0	UPK1B		No-significant				
LOC254896	0.6093138733698814	0.0138240438258919	1.0	LOC254896		No-significant				
RAD9B	0.6093614627244275	0.0002093412837484	1.0	RAD9B		No-significant				
MYNN	0.6093948512069919	0.0298684785582341	1.0	MYNN		No-significant				
LVRN	0.6093969342574392	-0.0004859652517231	1.0	LVRN		No-significant				
ZNF143	0.6094006543759247	0.0039958260531613	1.0	ZNF143		No-significant				
NUDT21	0.6094134555439211	0.0119959272297128	1.0	NUDT21		No-significant				
CHST1	0.609421000174507	-0.1131775771875059	1.0	CHST1		No-significant				
C6orf120	0.609473178238277	-0.0020921543319094	1.0	C6orf120		No-significant				
NCKAP1	0.6094832217393977	0.0017760498831152	1.0	NCKAP1		No-significant				
IGLON5	0.609502550426362	0.0004528826700027	1.0	IGLON5		No-significant				
PHTF2	0.6095035182601739	-0.0174541938041858	1.0	PHTF2		No-significant				
LOC105374573	0.6095204201970496	3.254557459240237e-05	1.0	LOC105374573		No-significant				
TGFA	0.6095268939992485	-0.0109105542103395	1.0	TGFA		No-significant				
LOC107987072	0.6095491576024017	-0.0067262918443566	1.0	LOC107987072		No-significant				
SHC1	0.6096538361500959	-0.0660516947180324	1.0	SHC1		No-significant				
ZNF354B	0.6096963718033577	0.0086356655601463	1.0	ZNF354B		No-significant				
SRD5A2	0.6098014875288686	-0.0120435129815889	1.0	SRD5A2		No-significant				
TRAPPC6B	0.609812852549521	0.0283807845567197	1.0	TRAPPC6B		No-significant				
SH3GLB1	0.6098367532914054	-0.0286579687827836	1.0	SH3GLB1		No-significant				
LOC105376188	0.6098873949636383	0.0022674472065062	1.0	LOC105376188		No-significant				
RNFT2	0.609933183797992	0.0176979273059754	1.0	RNFT2		No-significant				
LOC105370774	0.6099347513283463	-0.0019889664468708	1.0	LOC105370774		No-significant				
RABL2A	0.6099691660314207	0.0237835877540278	1.0	RABL2A		No-significant				
LOC101929007	0.6100412097804988	-0.0080877499193175	1.0	LOC101929007		No-significant				
LOC105369980	0.6101061115794242	0.0024224779409546	1.0	LOC105369980		No-significant				
ST8SIA1	0.610106220048842	0.0968368049766085	1.0	ST8SIA1		No-significant				
LOC101929057	0.6101664072531234	0.0382377000517023	1.0	LOC101929057		No-significant				
MELTF-AS1	0.6101982217538565	-0.0226362420617147	1.0	MELTF-AS1		No-significant				
MAFTRR	0.6102244906773093	-0.0344299546374969	1.0	MAFTRR		No-significant				
MTHFSD	0.6102606919657669	-0.0366595373670379	1.0	MTHFSD		No-significant				
LOC105370619	0.6102814196064287	4.1808278159736964e-07	1.0	LOC105370619		No-significant				
ANKRA2	0.610311032289157	0.0014671847847659	1.0	ANKRA2		No-significant				
TRIM9	0.6103144706741368	0.0126399786306415	1.0	TRIM9		No-significant				
LOC105374971	0.6103489659907081	-0.0085743304801842	1.0	LOC105374971		No-significant				
IGFBP6	0.61037376909306	0.0069547750701488	1.0	IGFBP6		No-significant				
RB1CC1	0.6104171530495847	0.0868366932565917	1.0	RB1CC1		No-significant				
LRRC17	0.6104182437693281	-0.0001338415811716	1.0	LRRC17		No-significant				
NLRP5	0.6104503623785306	-0.0053372862676519	1.0	NLRP5		No-significant				
MSMB	0.6104650687824683	-0.0088909191301286	1.0	MSMB		No-significant				
ZFP14	0.610517670902251	-0.0161216854016731	1.0	ZFP14		No-significant				
SNHG3	0.6105631286914167	-0.0001632787761006	1.0	SNHG3		No-significant				
LOC107987124	0.6106215568807631	0.0017630304171045	1.0	LOC107987124		No-significant				
PPFIA1	0.6106257288977166	0.0057662153717844	1.0	PPFIA1		No-significant				
AKAP11	0.6106564695877312	-0.051871870354671	1.0	AKAP11		No-significant				
ACBD4	0.6106907395444734	-0.0070544353503393	1.0	ACBD4		No-significant				
MROH1	0.6107087304427025	-0.0066015462210815	1.0	MROH1		No-significant				
FRYL	0.6107326879698666	-0.0210303149685453	1.0	FRYL		No-significant				
CTBP1-AS	0.6107598703620465	-0.0066022759308154	1.0	CTBP1-AS		No-significant				
LOC102724880	0.6107702463412811	0.0272852502709104	1.0	LOC102724880		No-significant				
LOC105370115	0.610788582081961	0.0002869499243875	1.0	LOC105370115		No-significant				
TMEM47	0.6108786806250196	0.0003155461004228	1.0	TMEM47		No-significant				
LOC105371703	0.6108794898529916	0.0013029686362874	1.0	LOC105371703		No-significant				
MBIP	0.6108850186238183	0.0728113848979773	1.0	MBIP		No-significant				
PIWIL2-DT	0.610937306061872	-0.0163705478655653	1.0	PIWIL2-DT		No-significant				
CREB3	0.6109594769724868	-0.0013675327999856	1.0	CREB3		No-significant				
CCDC13-AS1	0.6109864635665612	0.0090754225354914	1.0	CCDC13-AS1		No-significant				
FBXO42	0.6110619535325243	-0.0132851832931243	1.0	FBXO42		No-significant				
LOC101927040	0.6110796202823603	-0.0152005510007307	1.0	LOC101927040		No-significant				
SPATA46	0.6111636852843998	-0.0167327676107065	1.0	SPATA46		No-significant				
CYP26B1	0.6111787416987758	-3.59573909627746e-06	1.0	CYP26B1		No-significant				
AGBL1-AS1	0.6111806630598293	-0.0078825197261312	1.0	AGBL1-AS1		No-significant				
RAN	0.6112790296651738	-0.0022710111187404	1.0	RAN		No-significant				
CCDC107	0.6113211597519324	0.0126583468489036	1.0	CCDC107		No-significant				
LOC105373024	0.6113217148767818	0.0049706323918442	1.0	LOC105373024		No-significant				
LINC01971	0.6114038958373638	0.0348549521223525	1.0	LINC01971		No-significant				
ZNF77	0.6114237749745131	0.0075453742270825	1.0	ZNF77		No-significant				
FRG1	0.6115306894913306	0.0201169894981563	1.0	FRG1		No-significant				
MIR17HG	0.611565111087521		1.0	MIR17HG		No-significant				
TNRC6B	0.6116771305076693	0.0040104852004994	1.0	TNRC6B		No-significant				
CSPG5	0.6116811135381572	0.0011177148174968	1.0	CSPG5		No-significant				
DSE	0.6117032065120493	0.0636303627819866	1.0	DSE		No-significant				
RHOBTB3	0.6117266613444002	0.0044002020895555	1.0	RHOBTB3		No-significant				
PIH1D1	0.611827707502244	0.0015093958005077	1.0	PIH1D1		No-significant				
KIAA0513	0.6118358417474674	0.0001191475816703	1.0	KIAA0513		No-significant				
RANBP3L	0.6118954947203615	0.0035633412441837	1.0	RANBP3L		No-significant				
XIRP2	0.6119683897593113	0.1201835002916473	1.0	XIRP2		No-significant				
TRABD2A	0.6119812083038936	-0.0279577853494417	1.0	TRABD2A		No-significant				
LY6K	0.6119911377525772	-0.0153287918595912	1.0	LY6K		No-significant				
LOC105369496	0.6120221632692889	0.0008971964410281	1.0	LOC105369496		No-significant				
LOC105375871	0.6120671155148788	0.0404589026678025	1.0	LOC105375871		No-significant				
LOC107986327	0.6120873221819733	0.0005750130816177	1.0	LOC107986327		No-significant				
CLIP2	0.6121251538669796	-0.0044995431712302	1.0	CLIP2		No-significant				
LINC02336	0.6121304466000778	-0.0183527363910657	1.0	LINC02336		No-significant				
LOC107986401	0.6121440090158979	-3.2370819288595364e-06	1.0	LOC107986401		No-significant				
LEXM	0.612203453107331	-6.223515089263934e-05	1.0	LEXM		No-significant				
ZNF154	0.6122075913529462	-4.972988686095473e-06	1.0	ZNF154		No-significant				
TXLNB	0.6122584507375087	0.0572532893923247	1.0	TXLNB		No-significant				
RPS6KA3	0.6122659204489981	0.009957921649214	1.0	RPS6KA3		No-significant				
LOC105370315	0.6123120722306643	-0.0105950476353319	1.0	LOC105370315		No-significant				
LOC107984763	0.6123988636070409	0.0160993595126647	1.0	LOC107984763		No-significant				
SLC14A1	0.6124019700467089	-0.0029925030118697	1.0	SLC14A1		No-significant				
LOC105374147	0.6124053067936122	0.0049246638020177	1.0	LOC105374147		No-significant				
